,CUST_CODE,TOTAL_VISIT,TOTAL_SPEND,TICKET_SIZE,STD_SPEND,Duration_LAST_SHOPDATE,DUration_FIRST_SHOPDATE,LENGTH_STAY,AVG_TIME_TO_EVENT,MOD_BASKET,cluster
2000,CUST0000917850,7,11.580000000000002,1.0527272727272727,0.7702312628990773,91,277,186,26.571428571428573,1,1
2001,CUST0000651737,3,6.1899999999999995,1.0316666666666665,0.49579621709820343,191,377,186,62.0,1,1
2002,CUST0000888925,3,4.24,1.4133333333333333,0.3600308628745906,130,572,442,147.33333333333334,1,0
2003,CUST0000081534,4,19.720000000000002,0.9860000000000001,0.6129551370206469,160,602,442,110.5,1,0
2004,CUST0000604318,8,120.92000000000002,3.7787499999999996,5.1452992806541396,25,467,442,55.25,1,0
2005,CUST0000520771,18,4.24,0.22315789473684214,0.03309517878371052,19,717,698,38.77777777777778,1,0
2006,CUST0000103205,9,9.020000000000003,0.5305882352941177,0.3126447069802528,59,757,698,77.55555555555556,1,0
2007,CUST0000719925,21,56.59000000000002,1.067735849056604,1.194385673796973,5,703,698,33.23809523809524,1,0
2008,CUST0000149667,2,4.220000000000001,1.055,0.05500000000000007,66,253,187,93.5,1,1
2009,CUST0000875754,3,2.08,0.3466666666666667,0.07695597587076795,29,472,443,147.66666666666666,1,0
2010,CUST0000124983,4,2.5,0.625,0.355,44,487,443,110.75,1,0
2011,CUST0000631886,3,12.829999999999998,1.6037499999999996,2.064787746355542,18,461,443,147.66666666666666,1,0
2012,CUST0000408773,23,112.21999999999998,2.8774358974358982,3.3806839832508464,86,785,699,30.391304347826086,1,0
2013,CUST0000818946,2,2.29,0.458,0.3446969683649684,474,662,188,94.0,1,1
2014,CUST0000008005,8,33.379999999999995,1.7568421052631578,1.6587790456952587,6,195,189,23.625,1,1
2015,CUST0000796361,8,46.16,5.77,0.0,88,277,189,23.625,1,1
2016,CUST0000808725,2,2.74,1.37,0.0,70,515,445,222.5,1,0
2017,CUST0000823820,13,39.72000000000001,1.9860000000000002,1.6056288487692294,109,810,701,53.92307692307692,1,0
2018,CUST0000768379,3,3.16,1.0533333333333335,0.21746008573733458,298,744,446,148.66666666666666,1,0
2019,CUST0000660120,13,12.59,0.8393333333333333,0.359749295420513,39,485,446,34.30769230769231,1,0
2020,CUST0000959433,10,32.54,2.1693333333333333,2.3299283727664726,15,717,702,70.2,1,0
2021,CUST0000512242,7,20.43999999999999,1.022,0.5933093628116786,81,783,702,100.28571428571429,1,0
2022,CUST0000497027,40,120.16,1.3972093023255814,1.513189032875864,69,771,702,17.55,1,0
2023,CUST0000720484,5,3.9699999999999998,0.794,0.4141787053917669,11,713,702,140.4,1,0
2024,CUST0000147735,5,2.5700000000000003,0.514,0.29883774861954776,39,230,191,38.2,1,1
2025,CUST0000564482,9,32.43,1.0134374999999998,0.9204231682187003,627,818,191,21.22222222222222,1,1
2026,CUST0000822523,6,8.120000000000001,1.0150000000000001,0.574913036902104,74,777,703,117.16666666666667,1,0
2027,CUST0000109872,3,8.2,1.3666666666666667,0.4744704650683984,138,586,448,149.33333333333334,1,0
2028,CUST0000361991,3,5.930000000000001,1.976666666666667,2.2156012477178493,19,467,448,149.33333333333334,1,0
2029,CUST0000589596,11,18.1,1.0647058823529412,0.7440123152606519,46,750,704,64.0,1,0
2030,CUST0000981425,7,51.38999999999999,3.6707142857142863,3.6675399779410616,13,717,704,100.57142857142857,1,0
2031,CUST0000073685,2,4.22,2.11,0.0,43,236,193,96.5,1,1
2032,CUST0000935934,2,1.65,0.825,0.20500000000000002,237,430,193,96.5,1,1
2033,CUST0000343769,6,60.84,10.14,0.0,426,619,193,32.166666666666664,1,1
2034,CUST0000978290,4,6.25,1.5625,0.20388415828602277,386,581,195,48.75,1,1
2035,CUST0000831425,2,2.48,1.24,0.0,27,734,707,353.5,1,0
2036,CUST0000998703,9,8.469999999999999,0.9411111111111111,0.8067692007072883,44,751,707,78.55555555555556,1,0
2037,CUST0000941639,11,6.109999999999999,0.4364285714285714,0.21645214393081186,6,458,452,41.09090909090909,1,0
2038,CUST0000614385,2,1.96,0.98,0.0,59,511,452,226.0,1,0
2039,CUST0000048955,7,12.709999999999997,1.271,0.6164487002176255,21,729,708,101.14285714285714,1,0
2040,CUST0000882344,3,14.530000000000001,4.843333333333334,3.515871948116933,116,569,453,151.0,1,0
2041,CUST0000405131,24,108.04999999999998,1.8008333333333333,1.6950440423645503,17,726,709,29.541666666666668,1,0
2042,CUST0000484002,19,71.98,1.3581132075471698,1.1239822341370658,12,721,709,37.31578947368421,1,0
2043,CUST0000695171,4,4.0,1.0,1.0914669028422255,262,716,454,113.5,1,0
2044,CUST0000647012,14,28.069999999999993,1.4035000000000002,0.6313895390327591,32,742,710,50.714285714285715,1,0
2045,CUST0000102227,7,31.490000000000006,1.8523529411764703,1.7964524826700394,31,230,199,28.428571428571427,1,1
2046,CUST0000387048,3,0.9300000000000002,0.31000000000000005,0.04242640687119286,46,501,455,151.66666666666666,1,0
2047,CUST0000009237,4,6.47,1.0783333333333331,0.42420186494430007,335,790,455,113.75,1,0
2048,CUST0000978419,29,101.72000000000004,1.4326760563380287,0.9979753556844285,10,465,455,15.689655172413794,1,0
2049,CUST0000339040,12,34.589999999999996,1.153,0.9143600676611668,49,760,711,59.25,1,0
2050,CUST0000878958,8,9.17,0.5731249999999999,0.21315249089560268,57,768,711,88.875,1,0
2051,CUST0000668060,6,20.099999999999998,2.2333333333333334,2.117372585698291,46,757,711,118.5,1,0
2052,CUST0000885913,2,1.2,0.6,0.030000000000000027,419,619,200,100.0,1,1
2053,CUST0000468818,6,32.39,1.7994444444444444,1.332234848425016,72,272,200,33.333333333333336,1,1
2054,CUST0000405961,2,2.2800000000000002,0.76,0.3341656275960571,197,653,456,228.0,1,0
2055,CUST0000136845,4,3.2899999999999996,0.5483333333333333,0.3778631439497051,80,536,456,114.0,1,0
2056,CUST0000376375,4,5.25,0.875,0.49172316059614957,40,752,712,178.0,1,0
2057,CUST0000771206,7,15.510000000000002,1.4100000000000004,1.022030065382352,52,764,712,101.71428571428571,1,0
2058,CUST0000134281,4,11.93,2.9825,3.6841578074235635,517,718,201,50.25,1,1
2059,CUST0000320534,8,20.330000000000002,1.1958823529411766,0.5717780196949062,0,713,713,89.125,1,0
2060,CUST0000329185,2,2.6399999999999997,0.8799999999999999,0.48256260388333727,105,818,713,356.5,1,0
2061,CUST0000774398,2,0.42,0.21,0.0,6,719,713,356.5,1,0
2062,CUST0000475643,5,16.29,2.3271428571428574,1.9304900509287,302,760,458,91.6,1,0
2063,CUST0000371565,2,1.6400000000000001,0.5466666666666666,0.2379542439676633,216,674,458,229.0,1,0
2064,CUST0000940923,4,5.26,1.052,0.7049936169923811,58,516,458,114.5,1,0
2065,CUST0000884672,11,8.16,0.68,0.5324941314230608,174,632,458,41.63636363636363,1,0
2066,CUST0000145600,7,66.92999999999999,5.148461538461539,4.506002571192967,34,492,458,65.42857142857143,1,0
2067,CUST0000401834,27,279.82,3.1091111111111096,3.343978882324483,82,796,714,26.444444444444443,1,0
2068,CUST0000756576,33,222.42999999999998,2.888701298701299,2.9958886766242814,4,718,714,21.636363636363637,1,0
2069,CUST0000171197,3,5.67,1.4174999999999998,0.6864901674459729,86,800,714,238.0,1,0
2070,CUST0000462572,3,18.4,4.6,2.8100889665631583,42,756,714,238.0,1,0
2071,CUST0000401090,2,6.72,1.6800000000000002,0.36,50,509,459,229.5,1,0
2072,CUST0000324250,3,5.17,1.034,0.062161081071680155,150,609,459,153.0,1,0
2073,CUST0000429416,3,3.83,1.2766666666666666,0.37240957142491504,246,705,459,153.0,1,0
2074,CUST0000695850,3,4.02,1.005,0.12278029157808674,101,560,459,153.0,1,0
2075,CUST0000331640,16,17.389999999999997,0.6210714285714285,0.3822614969373927,90,805,715,44.6875,1,0
2076,CUST0000751869,10,73.12999999999998,1.5235416666666666,1.608656905598753,62,777,715,71.5,1,0
2077,CUST0000655568,2,0.92,0.46,0.10000000000000003,599,803,204,102.0,1,1
2078,CUST0000012587,3,7.68,0.96,0.6773662229547618,546,750,204,68.0,1,1
2079,CUST0000835508,3,4.29,1.43,0.0,53,257,204,68.0,1,1
2080,CUST0000580869,5,37.04,4.115555555555555,7.623605316691791,249,709,460,92.0,1,0
2081,CUST0000832648,4,3.0199999999999996,0.4314285714285715,0.17963682182420743,43,503,460,115.0,1,0
2082,CUST0000041672,5,7.7299999999999995,1.546,1.6213771923892355,313,773,460,92.0,1,0
2083,CUST0000741649,14,104.71000000000001,1.745166666666666,1.9815032102477712,0,716,716,51.142857142857146,1,0
2084,CUST0000275162,2,3.6799999999999997,0.9199999999999999,0.05999999999999999,9,214,205,102.5,1,1
2085,CUST0000279400,3,12.29,2.458,2.424173261134608,97,302,205,68.33333333333333,1,1
2086,CUST0000543270,3,23.05,1.9208333333333334,2.4180931134998827,449,654,205,68.33333333333333,1,1
2087,CUST0000005053,4,10.989999999999998,2.198,1.4253196132797725,357,818,461,115.25,1,0
2088,CUST0000857579,11,30.76999999999999,0.9324242424242425,0.7043803651481522,42,503,461,41.90909090909091,1,0
2089,CUST0000553169,21,85.67999999999998,4.08,0.0,18,735,717,34.142857142857146,1,0
2090,CUST0000054182,2,1.44,0.36,0.09,70,276,206,103.0,1,1
2091,CUST0000647112,9,97.05999999999999,8.088333333333333,15.248925007648536,34,496,462,51.333333333333336,1,0
2092,CUST0000058314,32,90.09000000000003,1.8385714285714287,1.781359260881008,46,764,718,22.4375,1,0
2093,CUST0000477076,3,2.27,0.7566666666666667,0.3205550741379015,2,720,718,239.33333333333334,1,0
2094,CUST0000410674,3,3.02,0.5033333333333334,0.22727858578307716,576,783,207,69.0,1,1
2095,CUST0000576692,2,1.78,0.89,0.030000000000000027,416,623,207,103.5,1,1
2096,CUST0000208696,19,67.43,1.5325000000000004,1.1635117786644487,44,251,207,10.894736842105264,1,1
2097,CUST0000172126,4,14.879999999999999,2.48,2.3305364189387814,596,803,207,51.75,1,1
2098,CUST0000578988,6,4.540000000000001,0.5675,0.21258821698297392,585,792,207,34.5,1,1
2099,CUST0000230656,2,0.54,0.27,0.0,78,541,463,231.5,1,0
2100,CUST0000131466,2,5.92,1.4799999999999998,0.7799999999999999,4,467,463,231.5,1,0
2101,CUST0000856016,14,50.25000000000001,1.4779411764705883,1.2436870691422166,4,723,719,51.357142857142854,1,0
2102,CUST0000896961,20,13.070000000000004,0.5682608695652173,0.16517848512161004,82,801,719,35.95,1,0
2103,CUST0000212619,3,1.8900000000000001,0.6300000000000001,0.3402939905434712,362,570,208,69.33333333333333,1,1
2104,CUST0000052603,10,40.68,1.6950000000000003,1.407373440135915,30,750,720,72.0,1,0
2105,CUST0000070554,6,49.089999999999996,2.8876470588235295,3.17019488993002,34,754,720,120.0,1,0
2106,CUST0000974440,3,11.81,1.1809999999999998,0.5837028353537439,65,785,720,240.0,1,0
2107,CUST0000442388,12,64.26,1.6910526315789471,1.1899177093919786,18,739,721,60.083333333333336,1,0
2108,CUST0000523151,3,22.1,4.420000000000001,4.661720712355042,4,725,721,240.33333333333334,1,0
2109,CUST0000855183,3,1.47,0.49,0.11313708498984758,74,284,210,70.0,1,1
2110,CUST0000366749,2,1.76,0.88,0.0,65,275,210,105.0,1,1
2111,CUST0000023116,2,4.14,1.38,0.8511560765609716,387,597,210,105.0,1,1
2112,CUST0000227284,4,51.77,1.7851724137931035,2.9673320429355567,308,518,210,52.5,1,1
2113,CUST0000134441,2,1.84,0.92,0.0,87,553,466,233.0,1,0
2114,CUST0000336062,7,29.709999999999994,2.971,2.327107431985038,32,754,722,103.14285714285714,1,0
2115,CUST0000197288,2,9.260000000000002,1.3228571428571427,0.8521856653120056,371,582,211,105.5,1,1
2116,CUST0000645266,2,10.74,2.685,0.4250000000000001,40,763,723,361.5,1,0
2117,CUST0000170861,4,3.3,0.825,0.04330127018922192,75,287,212,53.0,1,1
2118,CUST0000383443,9,6.7,0.6699999999999999,0.28060648602624993,56,524,468,52.0,1,0
2119,CUST0000668749,16,42.31000000000002,1.9231818181818179,1.3109794616088881,262,730,468,29.25,1,0
2120,CUST0000361284,66,122.28000000000009,1.6304,2.0047819100008524,4,728,724,10.969696969696969,1,0
2121,CUST0000654513,5,10.86,1.086,0.21712669112755348,9,733,724,144.8,1,0
2122,CUST0000286739,2,1.66,0.83,0.0,53,777,724,362.0,1,0
2123,CUST0000650245,4,31.93,1.773888888888889,1.5169821609179224,55,779,724,181.0,1,0
2124,CUST0000821834,4,9.850000000000001,1.9700000000000002,1.3559351016918177,51,520,469,117.25,1,0
2125,CUST0000071969,3,3.02,1.0066666666666666,0.20741798914805398,63,532,469,156.33333333333334,1,0
2126,CUST0000855762,7,11.77,1.6814285714285715,1.1019259577333365,185,654,469,67.0,1,0
2127,CUST0000202135,15,98.42000000000003,1.929803921568628,2.225075006619476,42,767,725,48.333333333333336,1,0
2128,CUST0000732208,18,85.66000000000001,2.519411764705883,2.054873605926208,24,749,725,40.27777777777778,1,0
2129,CUST0000336086,11,37.620000000000005,1.7099999999999997,1.9421731034169851,25,750,725,65.9090909090909,1,0
2130,CUST0000262098,2,8.68,4.34,0.0,29,754,725,362.5,1,0
2131,CUST0000736242,2,0.85,0.425,0.07500000000000001,255,469,214,107.0,1,1
2132,CUST0000214662,9,31.48,2.098666666666667,2.4791688571418895,35,505,470,52.22222222222222,1,0
2133,CUST0000657980,4,18.060000000000002,2.2575000000000003,1.587590548598725,168,638,470,117.5,1,0
2134,CUST0000626795,30,344.24,1.821375661375661,1.9529010333808816,14,740,726,24.2,1,0
2135,CUST0000861446,20,68.22000000000001,1.7492307692307691,1.0213374454678494,3,729,726,36.3,1,0
2136,CUST0000029792,14,24.480000000000004,0.9066666666666667,0.8937892700515369,4,730,726,51.857142857142854,1,0
2137,CUST0000453310,4,35.38,5.8966666666666665,5.2050733797794715,129,344,215,53.75,1,1
2138,CUST0000922284,14,29.240000000000002,2.0885714285714285,2.259206109432683,47,774,727,51.92857142857143,1,0
2139,CUST0000566418,3,2.86,0.715,0.3601041516006168,241,457,216,72.0,1,1
2140,CUST0000524368,6,56.35999999999999,1.4831578947368422,1.1679403942594573,118,334,216,36.0,1,1
2141,CUST0000286555,2,1.34,0.67,0.0,16,488,472,236.0,1,0
2142,CUST0000306022,2,2.48,1.24,0.26,285,757,472,236.0,1,0
2143,CUST0000325045,5,30.840000000000003,1.1422222222222222,0.8474420479840248,26,243,217,43.4,1,1
2144,CUST0000320929,2,0.84,0.42,0.0,65,282,217,108.5,1,1
2145,CUST0000864180,2,0.8999999999999999,0.44999999999999996,0.11999999999999997,542,759,217,108.5,1,1
2146,CUST0000099009,3,3.6500000000000004,1.2166666666666668,0.15084944665313005,32,505,473,157.66666666666666,1,0
2147,CUST0000711338,2,2.65,0.6625,0.31751968442917045,370,588,218,109.0,1,1
2148,CUST0000339754,4,8.809999999999999,1.4683333333333333,0.9676331375520834,532,750,218,54.5,1,1
2149,CUST0000673847,2,18.96,9.48,0.0,76,550,474,237.0,1,0
2150,CUST0000727069,3,26.290000000000003,4.381666666666666,5.5313543147727895,90,564,474,158.0,1,0
2151,CUST0000018220,13,44.25,2.765625,3.5781104803198858,13,743,730,56.15384615384615,1,0
2152,CUST0000093119,18,84.62000000000002,1.5110714285714288,1.3846965611015758,65,795,730,40.55555555555556,1,0
2153,CUST0000461563,17,226.01999999999987,1.5805594405594408,1.2887630412673814,69,799,730,42.94117647058823,1,0
2154,CUST0000040513,2,1.1600000000000001,0.29000000000000004,0.019999999999999997,26,501,475,237.5,1,0
2155,CUST0000256667,8,47.09000000000001,1.7440740740740743,2.2871788530030055,16,747,731,91.375,1,0
2156,CUST0000078166,16,43.24,1.35125,1.2095395559881454,22,242,220,13.75,1,1
2157,CUST0000201206,3,3.6799999999999997,0.736,0.6848532689562049,328,548,220,73.33333333333333,1,1
2158,CUST0000659389,4,4.46,0.7433333333333333,0.2498443960192468,156,632,476,119.0,1,0
2159,CUST0000875791,17,13.589999999999998,0.7994117647058824,0.19519132659838848,52,784,732,43.05882352941177,1,0
2160,CUST0000537231,8,14.479999999999997,1.3163636363636364,0.5979855992074593,79,811,732,91.5,1,0
2161,CUST0000664324,4,22.080000000000002,5.5200000000000005,4.631938039309248,51,783,732,183.0,1,0
2162,CUST0000047082,24,156.07999999999998,2.517419354838709,2.282041343865019,23,755,732,30.5,1,0
2163,CUST0000158628,3,9.08,1.2971428571428572,0.29984349659277193,78,810,732,244.0,1,0
2164,CUST0000587522,3,3.66,0.915,0.35528157846981034,31,252,221,73.66666666666667,1,1
2165,CUST0000095149,2,2.46,1.23,0.31,249,726,477,238.5,1,0
2166,CUST0000395191,2,6.569999999999999,1.314,0.9272453828410255,118,595,477,238.5,1,0
2167,CUST0000416384,4,3.8899999999999997,0.6483333333333333,0.23476347435001238,334,811,477,119.25,1,0
2168,CUST0000725579,10,49.17000000000001,3.0731249999999997,1.9150284552389816,49,782,733,73.3,1,0
2169,CUST0000038720,6,71.60000000000001,2.557142857142857,2.9910603198087955,12,745,733,122.16666666666667,1,0
2170,CUST0000387272,2,5.0,1.25,0.91,20,753,733,366.5,1,0
2171,CUST0000181512,5,28.529999999999998,2.3774999999999995,3.419459326170343,11,744,733,146.6,1,0
2172,CUST0000051771,6,14.46,2.065714285714286,0.3077038066925094,38,771,733,122.16666666666667,1,0
2173,CUST0000487665,2,1.32,0.33,0.010000000000000014,69,291,222,111.0,1,1
2174,CUST0000097542,2,0.78,0.39,0.0,67,289,222,111.0,1,1
2175,CUST0000684731,2,2.08,1.04,0.0,53,275,222,111.0,1,1
2176,CUST0000575246,10,160.08000000000013,2.254647887323944,2.1677026399327914,14,748,734,73.4,1,0
2177,CUST0000703480,17,9.17,0.5394117647058823,0.2722125162060678,71,805,734,43.1764705882353,1,0
2178,CUST0000925643,76,340.07,1.5891121495327099,2.17044305235066,44,778,734,9.657894736842104,1,0
2179,CUST0000320397,2,14.069999999999999,2.3449999999999998,2.195364434439075,219,698,479,239.5,1,0
2180,CUST0000779002,3,3.04,1.0133333333333334,0.09428090415820638,28,763,735,245.0,1,0
2181,CUST0000902177,13,78.32000000000005,2.6106666666666665,6.464574197544302,14,238,224,17.23076923076923,1,1
2182,CUST0000256036,3,4.17,1.3900000000000001,0.29698484809834996,68,548,480,160.0,1,0
2183,CUST0000924249,3,4.96,0.992,0.4727959390688545,80,560,480,160.0,1,0
2184,CUST0000186454,23,439.93000000000035,2.104928229665072,1.9738983650671003,28,764,736,32.0,1,0
2185,CUST0000737177,6,64.70999999999998,3.2355,2.96437594613099,23,759,736,122.66666666666667,1,0
2186,CUST0000902055,2,1.62,0.81,0.0,60,285,225,112.5,1,1
2187,CUST0000288979,6,19.939999999999998,1.9940000000000002,1.9421390269494094,117,342,225,37.5,1,1
2188,CUST0000279437,2,1.5,0.75,0.0,58,539,481,240.5,1,0
2189,CUST0000784705,5,30.71,2.791818181818182,4.532618785851203,7,488,481,96.2,1,0
2190,CUST0000721219,30,79.79000000000003,1.3998245614035085,0.9341465590487941,29,766,737,24.566666666666666,1,0
2191,CUST0000150061,2,0.5,0.25,0.0,71,808,737,368.5,1,0
2192,CUST0000874776,4,16.32,4.08,0.0,55,792,737,184.25,1,0
2193,CUST0000275535,2,0.54,0.27,0.0,10,747,737,368.5,1,0
2194,CUST0000723950,10,112.71000000000001,2.0492727272727276,1.51918142377634,246,728,482,48.2,1,0
2195,CUST0000740425,3,9.69,3.23,2.1071782079359114,17,755,738,246.0,1,0
2196,CUST0000287957,2,2.3200000000000003,0.5800000000000001,0.3,23,762,739,369.5,1,0
2197,CUST0000363772,5,21.28,2.6599999999999997,3.3338416279121597,585,813,228,45.6,1,1
2198,CUST0000255891,2,2.92,0.9733333333333333,0.089938250421547,211,695,484,242.0,1,0
2199,CUST0000059403,3,2.97,0.7425,0.4899170848215033,89,318,229,76.33333333333333,1,1
2200,CUST0000482271,2,0.9299999999999999,0.46499999999999997,0.04500000000000001,403,632,229,114.5,1,1
2201,CUST0000253363,4,4.76,1.19,0.51,62,547,485,121.25,1,0
2202,CUST0000793421,9,6.590000000000001,0.5491666666666666,0.19989406916886976,39,780,741,82.33333333333333,1,0
2203,CUST0000362217,11,29.5,1.7352941176470589,1.3524188249949394,35,776,741,67.36363636363636,1,0
2204,CUST0000120123,15,62.50999999999999,1.7860000000000005,2.81910948452065,14,755,741,49.4,1,0
2205,CUST0000381088,9,35.72,1.4883333333333335,0.7511084401661914,60,801,741,82.33333333333333,1,0
2206,CUST0000401455,7,6.74,0.8425,0.8344571588763561,40,781,741,105.85714285714286,1,0
2207,CUST0000415373,5,11.469999999999997,1.9116666666666666,1.262331396882592,582,812,230,46.0,1,1
2208,CUST0000729459,5,8.82,1.1025,0.5543408247639714,15,501,486,97.2,1,0
2209,CUST0000266254,9,27.77,2.3141666666666665,0.9946729641221557,5,747,742,82.44444444444444,1,0
2210,CUST0000526983,13,19.490000000000002,0.9745,0.7350746560724291,41,272,231,17.76923076923077,1,1
2211,CUST0000207530,9,28.47,1.4234999999999998,0.8734659409501896,28,515,487,54.111111111111114,1,0
2212,CUST0000068151,16,15.969999999999999,0.7604761904761905,0.34037061300149185,67,810,743,46.4375,1,0
2213,CUST0000151364,3,1.32,0.33,0.029999999999999992,25,768,743,247.66666666666666,1,0
2214,CUST0000693377,4,6.58,1.645,0.09526279441628824,103,591,488,122.0,1,0
2215,CUST0000964478,3,7.1,1.1833333333333333,0.647242012096111,98,586,488,162.66666666666666,1,0
2216,CUST0000462714,2,5.46,1.3650000000000002,1.0179759329178664,325,813,488,244.0,1,0
2217,CUST0000564512,3,35.830000000000005,8.9575,6.944967152550111,48,792,744,248.0,1,0
2218,CUST0000362891,5,4.34,0.868,0.4311101947298393,19,763,744,148.8,1,0
2219,CUST0000525844,6,10.34,1.7233333333333332,0.9198671401651195,21,765,744,124.0,1,0
2220,CUST0000209261,18,102.15000000000005,1.3804054054054054,1.3947434513579613,21,765,744,41.333333333333336,1,0
2221,CUST0000466500,8,54.74,6.082222222222222,10.274967183270414,188,421,233,29.125,1,0
